par_id	art_id	keyword	country_code	text	label	class	text_len	text_len_binned
1916	@@2278407	poor-families	lk	youth belong poor famili equip need provid skill improv opportun liveliness instead condit bestow sum make freebi walk beg bowl life clip long	1	1	252	(200, 300]
1922	@@20825894	hopeless	pk	global the spread gender report range news pakistan countri thi realli failur demonstr feminist hopeless break histor shackl woman bondag favor establish polit educ econom health condit	1	1	285	(200, 300]
1924	@@25363172	vulnerable	gh	vulner the societi bare surviv minimum wage earn weekli peopl garner minimum often wage job leav timeconsum littl room form earn additional cash minimumwag earner besides great loss earn leav littl room save fiscal educ invest gener improv animation thi quit creat unfortun even class bigger divid countri minimumwag wage earner left place imposs virtual escap grasp poverti social consequ mobil	1	1	643	(600, 700]
1933	@@1494523	homeless	lk	at prison term bridge player also bhikkhuni illiter hungri roofless bhikkhuni say they leksh need help	1	1	151	(100, 200]
1937	@@1351303	disabled	lk	furthermor writer taken initi simpl compil checklist guidelin forward concern peopl belief sincer help identifi promptli advanc selfaudit simpl potenti physic barrier poll access place thereaft would easili enabl big elimin free interest disabl carnival elect peopl	1	1	464	(400, 500]
1951	@@15677351	refugee	my	mani sought malaysia refug goody whip friendless incarcer deport abus traffick whi give allow consider thou recourse work rohingya did fact nonmuslim disqualifi treatment pity	1	1	338	(300, 400]
1954	@@2117784	immigrant	hk	thi mustiness biggest probabl hurdl new immigr	1	1	61	(0, 100]
1961	@@15564084	hopeless	nz	American hegemoni industri histori earmark still simpli prosper encourag exportation humbled wage economi issue local live unemploy folk poverti unabl pay electr bill keep depress snif hopeless smoke snort opiat inject	1	1	357	(300, 400]
1964	@@22061199	refugee	my	fill hospit refuge rohingya shiver wintertime	1	1	57	(0, 100]
1970	@@24549038	poor-families	hk	top health a said offici today could govern consid subsidi help inadequate famili healthi earnings food for thought impos unhealthi tax product endeavour flunk encourag better habit eat among hong resid kong	1	1	250	(200, 300]
1973	@@9446368	in-need	ca	citi first the street need depot gener huge respons local needi donor	1	1	115	(100, 200]
1975	@@15833539	in-need	jm	brixton music group recognis season bring peopl togeth return demand achiev backward music said jamar ratigan kelli execut bmg produc commun hail braeton	1	1	264	(200, 300]
1976	@@23550754	vulnerable	ng	the american peopl alway partner countri ensur african vulner receiv popul assist lifesav	1	1	172	(100, 200]
1987	@@1831109	poor-families	gh	Obtain I iron believ well develop like countri uk child benefit offer everi child plu free educ school ghana trip hand develop countri child benefit system child hous i benefit child write date educ tree diagram st centuri ghana exampl for benefit child introduc britain later stop reintroduc how could system help poor famili supporter ghana economi what stop gold coast speech poverti within emul famili forward think attribut british erad poverti child thi approach make differ give child famili better life chanc	1	1	791	(700, 800]
2000	@@25796035	poor-families	lk	it note encourag short famili india realis child effective provid qualiti educ enabl fit would out improv life prospect save parent rail advancement school child best given poverti day condit struggl today make resilient	1	1	404	(400, 500]
2001	@@14012804	poor-families	tz	remiss cite scaveng child come poor baby famili affluent famili acclaim use dumpsit playground	1	1	161	(100, 200]
2013	@@2785803	hopeless	ie	compani some potent local linkag plant strongli similar le simply move said compani strongli embed they skill depend peopl suppli speak foreign hopeless languag	1	1	329	(300, 400]
2020	@@26062961	in-need	lk	when one start out hardli lady cleaning busi today woman lead field govern corpor sector well i love also wcic help need woman build start life one busi wish best one wcic thank award mr pestonje said	1	1	342	(300, 400]
2040	@@8748802	hopeless	gh	a similar marching music delete last month council region secur cite presenc presid region the h say group statement march yangtze swarm hopeless engulf countri preach messag better hope daylight john mahama govern kick	1	1	338	(300, 400]
2043	@@19940290	vulnerable	jm	polic st rais provid mari meal parish vulner peopl pioneer thank doublehead culinari initi last launch calendar month	1	1	187	(100, 200]
2053	@@16000035	homeless	ie	The phone booth underage actor report patron irish homeless street leagu word provid provid opportun live without roof headway warm bed feel sleep like commun piece includ empow view life homeless issu person politician valid expert	1	1	429	(400, 500]
2057	@@18854522	homeless	ie	Hous edel good ladder sheepherder cork chariti regist woman work homeless child risk homeless person information provid technology tutelage continuum emerg accommod long term reinforcement hous support advocaci educ originate	1	1	301	(300, 400]
2060	@@2556903	homeless	za	oil blackheath say knew residual solid could ground practice hous would want homeless backyard dweller opportun land live	1	1	184	(100, 200]
2061	@@20271025	in-need	ca	they need desper individual care item care person import item nitty peopl refug gritty nt pauperism introductory explain whitak	1	1	201	(200, 300]
2068	@@4675937	disabled	jm	information technology intend heighten church disabl awar person throughout congreg jamaica see improv accessiblil soma physic offer take employ committeesboard membership phallus disabl	1	1	292	(200, 300]
2071	@@2569104	hopeless	ca	and then harper purity guest the democraci full uk thi attend summertime britain increasingli xenophob went even harper pass propos render legisl terror utterli distrust hopelessli stateless	1	1	266	(200, 300]
2072	@@23195972	poor-families	gb	give birth children poor famili deserv experi much rich nonpareil regul lie everi 2d breath expect anonym understand h	1	1	178	(100, 200]
2083	@@17113481	migrant	ke	besid split anti proimmigr nuanc propon perspect rationalis a comment number see complex afrophobia challeng apport blame foreign south african inde instanc endeavor frame attack afrophob xenophob simpli crimin rule law doubtfulness rather i nation ident a point fundamental attack case poor poor the foreign flee countri eke live south africa equal desper find south african	1	1	621	(600, 700]
2090	@@15320272	hopeless	bd	he captur frustrat poor white hopeless origin scottish irish live appalachian realm us seen local goodpay factori job disappear go worri afield child they wors furiou populist republican let voic found outsid trump donald	1	1	417	(400, 500]
2105	@@402299	refugee	gb	so germani countri asylum go hochhuth american write peopl german oblig right laurels asylum insane begin elit without except mann brother surviv einstein year dictatorship nazi pure countri expectant us exampl offer asylum resort	1	1	425	(400, 500]
2110	@@15419770	women	ng	anoth thing woman as well wish outride clock increas lover time the fact sad guy terminal minut ejacul thrusting without thi frustrat unsatisfi woman	1	1	240	(200, 300]
2125	@@4220748	poor-families	in	govern the sever implement scheme would chang postulate econom famili poor ad	1	1	125	(100, 200]
2129	@@24556381	poor-families	au	pitiful fall when famili behind chicken as well incom lose pay nutrient fee school medic	1	1	115	(100, 200]
2133	@@312260	homeless	gb	the drama compel natur thorough deriv casting improb knowledg numer georgia home opera boy the bite get underli tragedi lost woman married penniless lost job homeless death atomic number 53 never laugh eighti much soho	1	1	296	(200, 300]
2135	@@18446085	homeless	ph	Violenc vice homeless preval street unguard kid virtually often victim so took initi casi care apprentic too similar famili	1	1	211	(200, 300]
2142	@@8463885	disabled	hk	Chef the batterlov hope woo scheme select gore fish blend fri chip mysterious oreo cookie tradit chines cuisin howev appear chan betray softcentr cooki chippi pledg proprietor hire disadvantag jobseek disabl like genial rehabilit offend applic success	1	1	390	(300, 400]
2149	@@2962580	homeless	au	rang turn popul homeless armi zombi bulldoz commons congreg bittanti say solut websit suggest particip aim fix job tragic simultan imaginari veridical	1	1	280	(200, 300]
2154	@@15067978	in-need	my	the commit christian field urgent past today just past look centuri rememb wonder st figur franc cabrini dedic life togeth fellow traveler migrant unit of measurement department of state america today require similar merci wit reach mani need it commit involv everyon except without dioces parish life institut associ consecr movement well individu christian call welcom brother sister flee war famin violenc live inhuman condit all togeth strength great support lost home famili work digniti	1	1	752	(700, 800]
2166	@@9807531	poor-families	nz	most peopl around world live citi often work place peopl leav feel trap unabl live liveliness terminus commun disconnect traffic transport lack altern legaci inadequ infrastructur stadium facil restrict choic educ poor access tending health hous unafford timepoor famili cite contribut unattract big lifetime citi	1	1	473	(400, 500]
2183	@@8918727	disabled	gh	I when born ithiel nightmar disabl town tike said	1	1	96	(0, 100]
2189	@@3792452	women	ie	speak launch basketbal heri star yr sportswomen gr inn nation dwyer i get promot involv adult make female mutant everi opportun perform highest possibl level someth heart close	1	1	269	(200, 300]
2194	@@4832312	poor-families	gb	pepe divid opinion among footbal fan sports portug prove defend upright samaritan paid tonn 9 food distribut poor famili la roza spanish district capit	1	1	211	(200, 300]
2196	@@3153206	refugee	gb	information largest humanitarian technology tragedi sentence ninett united kelley nations mellow resort commission repres lebanon told guardian before month we interview world want forget peopl suffer	1	1	274	(200, 300]
2197	@@17049682	immigrant	ca	broder immigr want point know chang dominion the order execut file	1	1	130	(100, 200]
2211	@@7914197	refugee	gh	the sojourn objective find way improv condit refuge boniface support commun	1	1	105	(100, 200]
2226	@@15111652	homeless	jm	mother 3 brink homeless hydrogen	1	1	59	(0, 100]
2229	@@13630848	disabled	nz	in mr novemb slam trump disabl group right appar disabl mock young time york report at ralli impress appear kovaleski serg suffer joint congenit condit now poor guy wire ta got see bozo said later deni journalist mock h melania michel convent voice communication	1	1	400	(300, 400]
2242	@@9594844	hopeless	my	such dupe suffer stress distrust sorting hopeless pessimist bacha feel bazi veneration result among child reveng smell mind hostil develop	1	1	212	(200, 300]
2250	@@805463	refugee	gb	Mani there surviv astonish tale report newspap dougla the wilki sunday correspond sunshine india report stori epic courag piti tragedi accumul parti gaunt rider haggard refuge still burma struggl northern assam a blind native american led direction two small son crippl man berm wooden leg spare throughout entir journey lest smash rock woman exhaust foot worn bone crawl last mile to a extent greater cheer spaniel pet thought fallen cliff brought day later gurkha soldier healthi litter puppi	1	1	712	(700, 800]
2255	@@15404700	hopeless	ng	he said felt celebr fulfil day believ would develop instill leslie townes hopeless hope	1	1	128	(100, 200]
2278	@@3538016	in-need	ph	today woke see reach i k fall out so guy donat hous famili need family gk villag ave tanay maria my rizal say way thank way follow backwards give write	1	1	255	(200, 300]
2284	@@10341490	vulnerable	jm	the paper demonstr consult stakehold varieti inform actor busi civil societi labour organis academia early includ voic provid vulner matter technology information variou describ mechan countri operation korea us japan other introduc stakehold ensur interest help broader creat balanc trade object negoti	1	1	479	(400, 500]
2295	@@22771145	homeless	gh	helium continu peopl there live new street york person homeless trump could see wonder nt	1	1	142	(100, 200]
2301	@@16406523	homeless	in	sinc novemb final seven portabl night capabl shelter accommod instal municip corpor microgram citi gurgaon ensur homeless nt cold leave	1	1	213	(200, 300]
2303	@@15059305	migrant	bd	new flaming wednesday jungl 2d broke day oper squalid dismantl migrator camp northern franc peopl send meagr flee belong	1	1	198	(100, 200]
2315	@@15833935	in-need	my	Troubl in malayan time need rememb night darkest hour of break day human fight the being right better malaysia stop grow continu all malaysian togeth solidar stand friend need continu on butt repress	1	1	355	(300, 400]
2316	@@14172407	refugee	hk	a recourse male a child person refuge stori accomplish life famili hardship go desir for belong safeti	1	1	158	(100, 200]
2321	@@14062365	refugee	pk	rio produc mani memor present moment the inclus team refuge first great initi swimmer comparable yusra mardini ani rami may certainli medal seem heart spectat then magic year honest to american simon goodness the canaanite bile gymnast thrill rails usain bolt flew finish line sport hero olymp stage bow competitor untried step perform forward thrill	1	1	515	(500, 600]
2325	@@1866517	women	gh	mr gradual abayag said increas femal represent parliament polit societi domain indic gender noth therefor capabl advis young look woman futur bob hope could superbia becom peopl significance	1	1	316	(300, 400]
2333	@@1871587	disabled	ng	she offic ad oeuvre relentlessli administr present translat polici concret action child woman orphan age disabl vulner penis societi yuguda hajiya challeng nigerian believ immens capac capabl folk woman build nation parliamentary procedure bring a need lot chang countri posit yearn	1	1	442	(400, 500]
2338	@@25915438	in-need	pk	the head icrc deleg pakistan reto stocker sound out focu our pakistan develop local partnership best practic promot centr anoth icrc range exampl peopl need assist humanitarian	1	1	268	(200, 300]
2342	@@26120901	migrant	hk	measur the kept migratory bouncy limbo overwhelm the grant major asylum guide exist tenuou often whim govern	1	1	183	(100, 200]
2344	@@23526312	in-need	sg	c dr k execut lee chief medic hong director kong red cross transfus blood servic said we asiaray support glad also particip give blood allianc we look creativ forward integr public campaign help essence encourag take the life air especi new peopl give blood regularli need benefit	1	1	415	(400, 500]
2350	@@14299094	homeless	ng	all servic prime toward theresa mother password nake hungri homeless crippl unsighted look leper peopl unlov unwant uncar throughout peopl societi becom societi burden everyon shun	1	1	318	(300, 400]
2351	@@23798722	homeless	gh	she rememb homeless hard hit she rememb would tri crazy act possibl intimid peopl cum stop close would she walk turn make loud nois peopl would how leav alon manag lose sight futur struggl surviv i handl homeless situat easili pretti bit say distanc i footbal focu i want repres countri i nt go let anyth get way	1	1	576	(500, 600]
2369	@@19456405	in-need	hk	i believ implication medicin societi dr i. whitethorn alway save life abl atomic 53 number help definit need cat said	1	1	186	(100, 200]
2378	@@912219	refugee	us	watch barely enthalpy syrian refuge camp live oblivion h moldiness watch enthalpy stori highlight	1	1	90	(0, 100]
2382	@@10133269	homeless	bd	thousand peopl made homeless drive kalyanpur evict area slum occupi thursday open quad townsfolk around shanti song home bulldoz raze ground dwell	1	1	216	(200, 300]
2384	@@7600715	in-need	sg	he like help peopl ace last intend could abl time help someon ms need said lim	1	1	126	(100, 200]
2385	@@259586	poor-families	au	bruce done fantast job especi train youngster youngster fall pathetic famili poor would ne ' er even cricket opportun buy still bat	1	1	212	(200, 300]
2386	@@8810048	poor-families	hk	highli though infecti diseas make curabl water famili poor could afford nt medicin parent some besides medicin bank new miss vex opportun love one cure	1	1	226	(200, 300]
2388	@@9437065	homeless	tz	good fashion unfit tie pant backsid miserable show or dress cut wench high reach girl filling someth ledge cupboard expos world undi see lavish lifestyl plentiful famou spend dollar trillion attir vehicl luxuri land sea et cetera fellow american wallow jobless miseri hungri homeless	1	1	433	(400, 500]
2396	@@24703849	migrant	ng	the end letter call creat bishop heed church imprison hungri migrant abus	1	1	147	(100, 200]
2403	@@15787111	disabled	nz	award the recognis oeuvre volunt two adventur spirit faith tall flavor ship adventur spirit new zealand day peopl sail disabl jubile sail trust tenaci bermudas azor southampton cork	1	1	276	(200, 300]
2404	@@26142715	disabled	nz	disabl peopl face genuine rang discrimin stigma risk mean bill value choic clayton disabl peopl said	1	1	189	(100, 200]
2405	@@1415929	in-need	us	back we call love mani come forward avail need famili clearli	1	1	91	(0, 100]
2410	@@23613801	homeless	pk	websit on problem percept swan talk study use peerless corpor biggest world realis help human poverti america struck single extens travel though love i america much iodine poverti jolt chang saw i say i start last onto street even weekend tri help homeless eventu stead lead complet experi transmute life sinc	1	1	561	(500, 600]
2415	@@1850912	homeless	tz	read they 2 past day homeless resid cold rain brave without shelter urg they therefor govern stakehold come forward pass moral support materi victim	1	1	228	(200, 300]
2442	@@1921088	refugee	tz	hope prayer obvious peopl go burundi well wisdom prevail equit solut enabl civil leader polit ralli grouping give enough around assur asylum cantonment neighbour exil countri pack thing go home back	1	1	320	(300, 400]
2443	@@19145603	refugee	my	As ipoh ramadan draw close muslim take prison reflect term le fortun million includ peopl forc camp refuge live sultan said perak sultan muizzuddin nazrin shah iran of	1	1	223	(200, 300]
2449	@@16329255	in-need	ph	regardless situat good gener idea whi prosper the gener other refresh refresh proverb and nlt i constant need exampl avail mold severely you rememb intelligence jesu nobleman it bless receiv give nlt number	1	1	392	(300, 400]
2450	@@13994663	disabled	gh	the presid nonproliferation center said adjah bishop corneliu coffi disabl set order athlet best effort ensur coast given gold need recognit respect intern stage	1	1	210	(200, 300]
2453	@@18316189	disabled	ca	My daughter physiotherapist side realiz hard disabl person she wish kiang yangtze peopl thinker idea look disabl person mind fine may disabl normal want peopl treat room elbow	1	1	333	(300, 400]
2464	@@23445520	migrant	sg	as firstgener immigr built infrastructur effici internet deliv latin america medina exemplifi upsid provid alien opportun	1	1	186	(100, 200]
2465	@@19223679	migrant	my	the time capit understand union valu societal forgotten natur economi enterpris life tie patent but perhap societi understand see union enough fight right yet existenti place suburb among discard labor among immigr citi poor wall beaver state simpli understand corrupt sometim heart enter craft unionist permit do block	1	1	562	(500, 600]
2467	@@18264525	vulnerable	gh	west africa one deadliest region design panic my amplify retort work terror includ entir west africa help region dissuad group vulner individu engag violent fall extrem null recruit terrorist advertizing	1	1	312	(300, 400]
2477	@@23829421	disabled	ng	our theme march live protest includ child teenag fraught lady cleaning old exclud disabl rolling wheel wave chair	1	1	175	(100, 200]
2481	@@179829	disabled	gb	Doc parent abandon encourag ill disabl child ground state well tending	1	1	132	(100, 200]
2485	@@23386836	in-need	hk	in addit chan reveal share care root independent word come program budget group assist social achiev need reenforcement goal disadvantag child help make societi harmoni	1	1	263	(200, 300]
2486	@@3170245	migrant	gb	atomic number go 2 migrant check migrator out readi procedure journeying serbia by take car would le five on hour foot journey contain when day giggl head set tone stern shut thi nt joke if think funni 1 send backward athen	1	1	361	(300, 400]
2487	@@15953291	refugee	in	chilean artist raul invit visitor zurita take the air ocean pain instal dimli placid light ankledeep up water meant remind mount woe syria refuge	1	1	202	(200, 300]
2489	@@23477618	disabled	ke	Rescu to nairobi practice sexual worker disabl servic	1	1	60	(0, 100]
2490	@@21972764	women	gh	speaker wise man last programm accra urg friday young woman focu gift develop skill secur better futur goal achiev	1	1	176	(100, 200]
2507	@@10336207	refugee	lk	comment western said diplomatist bomb school bakeri hospit attempt forc syrian peopl capitul refuge increas flow europ of turkey republic	1	1	200	(100, 200]
2509	@@1666430	homeless	us	donat cause feed hungri volunt around opportun building capitol hill with state emerg boost pois pass around seattl million spend homeless person low program of incom servic continu read	1	1	281	(200, 300]
2514	@@2686651	disabled	za	lack awar sensitis lesson disabl major one problem bad trail go health organization said nkosi health ad often worker neg toward attitud disabl we peopl undermin delicacy actual abl repres peopl	1	1	337	(300, 400]
2515	@@22499951	homeless	gh	we flirt respond persona time emerg releas affect dupe said sire georg crisa director countri don bosco orphanag fambul halfway turn person hous homeless scomberomorus sierra leonean	1	1	247	(200, 300]
2518	@@1958065	homeless	tz	Million render homeless person displac becam variou sanctuary european countri like countri syria iraq libya yemen afghanistan mani fire complet place peac hope disappear restor soon	1	1	279	(200, 300]
2519	@@8459084	vulnerable	ph	advoc disabl haiti hope happen say off chip obstacl justic social inclus vulner face hemispher citizen nation poor	1	1	204	(200, 300]
2520	@@8214403	homeless	ph	franc dole french baker owe michel flamant life homeless person beg man handout outsid get bakeri laid anyon world live simoleons alon	1	1	192	(100, 200]
2532	@@13886014	homeless	ph	chef renown provender homeless rio person excess food olymp	1	1	60	(0, 100]
2544	@@1051368	women	au	when event firstly dozen held young woman signal eagerli district compet figure ambassador citi rais money chariti	1	1	182	(100, 200]
2549	@@2688379	women	au	information matter technology ms luck nt steven bodi woman ad control attack posse comitatus violent men said	1	1	165	(100, 200]
2568	@@1991813	homeless	us	common knowledg it san seriou francisco homeless trouble estim size of it streetbound citi depend popul vari just sourc popul confin larg nonresidenti downtown neighborhood easili becom resid invis	1	1	336	(300, 400]
2577	@@1083249	poor-families	ca	later avril awarding lavign certif china honor associ work worker societal rais investment company piteous famili child disabl china also she visit child yield giving injur provinc sichuan earthquak	1	1	292	(200, 300]
2581	@@1857981	in-need	tz	wheelchair the sought ten child identifi host salvat armi enabl becom mobil note conven bap chariti would go anywher donat provid found peopl donat discrimin need without relat religion colour tribe origin res publica	1	1	327	(300, 400]
2590	@@20081073	disabled	nz	resolution even it howev measur censu conformity unemploy rate peopl disabl per cent home calcul caf equal would build cup coffe cost yeah nah atomic number pass 53 tri still extrapol hard would gulp swallow	1	1	325	(300, 400]
2591	@@1935812	refugee	gh	Petit nonpareil signer reverend shattuck everett church blood brother minist mill brook indiana opened allege home plate refuge portion us tradit welcom immigr	1	1	211	(200, 300]
2597	@@10004024	poor-families	pk	Atomic number announc 2 bear futur posit educ expenditur belong holder miserable famili occas say these educatee talent hero achiev promin examin posit work punishing abil capabl difficult circumst	1	1	307	(300, 400]
2603	@@25912760	migrant	ca	he administr said mishandl separ famili he besides report experienc summon immigr sexual govern abus detent enjoin facil held moldiness treat human	1	1	235	(200, 300]
2604	@@19667231	disabled	bd	take special welfar measur disabl peopl autist commun disadvantag	1	1	111	(100, 200]
2610	@@21225361	immigrant	gh	nearli west african teenag leav home everi year play footbal europ few good make pipe dream some corrupt lure federal agent smuggl across desert withered sahara street discard europ resign sell fake design immigr bag undocu other nab academi feeder squad european affili club often floor alike bad stock	1	1	427	(400, 500]
2617	@@18410656	homeless	my	the access homeless fridg microwav neither use heating food system	1	1	119	(100, 200]
2632	@@14714527	poor-families	pk	mashood highli fact appreci highachiev student punjab hail famili poor urg continu govern would educ help oneself studi	1	1	206	(200, 300]
2640	@@22799799	poor-families	za	thi typic respons victim poor famili abus alcohol preval said	1	1	103	(100, 200]
2642	@@13789726	refugee	sg	Give ask messag peopl congo world misenga refuge believ said sport do give dream	1	1	148	(100, 200]
2644	@@20963151	in-need	hk	so tri well combat deliveri hour eventu move frontwards noon ad yau still fight helium prison need all whilst the free outsid same give we either said	1	1	266	(200, 300]
2649	@@19133480	vulnerable	gh	Ministri the continu sustenance use empower poverti programm vehicl widow across reach becom countri empow econom take independ attention child the everi progression societi measur care poor vulner	1	1	335	(300, 400]
2655	@@7737505	poor-families	za	relief programm scale sports rise meeting need save prevent life decad develop irrevers advancement erod must done we need provid peopl desper need cash food assist we need reach child specialis nutrit support stop number greater becom malnourish need and expand social net safeti buffer zone encroachment crisi school feed programm poor child famili get least one meal good day the urgenc situat irrefut but humanitarian care stay fresh pace tremend need not even close in fact stagger gap fund make tragedi	1	1	774	(700, 800]
2658	@@25796035	poor-families	lk	Exercis by prize minist would benefit miserable famili immens catch imagin significance give govern hope understand would plight moral improv	1	1	230	(200, 300]
2662	@@24309241	disabled	ke	we investor encourag seek start project lamu char consid disabl remnant day allinclus seek societi said obbo mr	1	1	206	(200, 300]
2676	@@19216224	migrant	gb	of cours tragic familiar overload pictur sauceboat ferri peopl inde libya itali nearli migrant rescu head vas itali sinc sabbatum	1	1	211	(200, 300]
2685	@@19907580	women	ca	yet remain uncomfort terminal figure part model appli life she love spend anishinaab prison woman walk term life	1	1	160	(100, 200]
2695	@@60002247	hopeless	ie	what instead observ everescal arm educ slipstream poorest end hopelessli child illequip fight the sign around u billionpound boom privat industri tutor paid pupil boost grade sharpelbow tigris panthera parent stop noth child get school good stressedout student tri complex navig often baffl univers admiss system	1	1	484	(400, 500]
2697	@@19831162	poor-families	gh	by grace god church support chariti educ wellness mission christian monthli thi basi includ child cancer the crab unit korl bu publicli indic monthli donat past yr largest receiv allow child famili poor west countri africa lifesav receiv treatment barren thi verifi	1	1	432	(400, 500]
2702	@@9415919	refugee	ng	beg niger delta we aveng betroth think battle child we situat postulate see laughter realiti child forc bouncy refuge camp we take govern guarante state rightfield welfar	1	1	282	(200, 300]
2707	@@4679752	hopeless	my	read he fannie farmer hopeless desper felt especi alreadi farm author demolish	1	1	128	(100, 200]
2710	@@4535096	homeless	pk	these povertystricken mass otherwis littl say polit bargain took corridor place power it power postindepend structur determin conformation india futur notwithstanding pakistan peopl one pay suffer price pain massacr properti displac destruct partit homeless accompani	1	1	416	(400, 500]
2712	@@10146635	vulnerable	pk	these benefit partnership marginalis vulner child provinc told main minist	1	1	116	(100, 200]
2714	@@19890179	hopeless	za	it band take sensation pain hopeless point get	1	1	60	(0, 100]
2715	@@15073521	homeless	gb	welsh speak new week melani studi law cardiff gallic univers said need also awar rais plight nearli homeless young peopl live street wale	1	1	225	(200, 300]
2717	@@19228585	in-need	ke	the market cardinal cmt thessaloniki launch employment project bulgarian organ meant reduc wast fruit veget the goal project collect produc fresh unfit still commerc o perfectli. . k these consumpt volum produc redistribut initi support peopl need food camber project the yet approv commiss european	1	1	484	(400, 500]
2722	@@14416746	refugee	my	point twelvemonth pope holi stress merci togeth church mathematical better group would abl respond human tragedi refuge concret act merci promot integr europ move cultur	1	1	286	(200, 300]
2736	@@19671416	hopeless	gb	Let so u continu oppos route heartless tori make sure nt street popul hopeless helpless tragic addict h free valu uniqu servic	1	1	204	(200, 300]
2741	@@3586153	vulnerable	za	trade minist industri rob said davi consum continu entic lure yield credit mislead rating advert prey vulner desper peopl poor	1	1	197	(100, 200]
2753	@@17420449	vulnerable	nz	natasha carswel ncc manag commun say strategi cash earn beg fertilise addict council work close polic nz societal ministri develop whatev it take trust the wit salvat armi napier citi busi inc tri assist vulner high commun risk connect cohes member manner we join forc napier implement widereach campaign start calendar week there foot patrol place come week conjunct polic wit help discourag we beg hope patrol likewise help manag issu see around napier aggress behaviour antisoci threaten languag congreg particularli group around bu termin	1	1	847	(800, 900]
2761	@@4619419	poor-families	my	matchless england studi societal show thought worker poor famili deep lack alliance love middl famili grade	1	1	135	(100, 200]
2762	@@17582182	disabled	nz	Villag the want help happen huge cours impact disabl mani heavili traumatis parent particularli fatimah littl	1	1	216	(200, 300]
2767	@@23925	disabled	in	christian missionari destitut care jain serv sect feed disabl mohammedanism tradit requir set regular asid fraction one earn feed hungri destitut i find muslim like ghetto delhi nizamuddin jama masjid even today figure waysid eateri plastic offer token sale these eat bought peopl distribut restaur destitut peopl item each redeem repast need food for thought period calendar month	1	1	565	(500, 600]
2776	@@15232580	vulnerable	jm	urg un bully attent plight republic haiti of woman vulner	1	1	65	(0, 100]
2777	@@25158508	poor-families	gh	leslie townes for hope winter project target to keep sturmabteilung warm h dusty month the wintertime countri remain particularli poor challeng famili homeless street peopl	1	1	181	(100, 200]
2779	@@10362804	women	bd	we literal opportun acceler prepare mobil technolog life save help pass potenti woman boost emerg on growth economi trade britain a prosper connect stabl firmli world country interest	1	1	297	(200, 300]
2780	@@19004825	homeless	jm	time at jesus principl warm would heart chum single babe when hungri provender i thirsti give drink i nake i cloth grisly homeless took welcom h kingdom the distort bodi funer require home	1	1	334	(300, 400]
2785	@@22592665	vulnerable	gh	buah mr say commun aya centr would continu recreat ground vulner marginalis societal disadvantag person	1	1	151	(100, 200]
2794	@@20428387	homeless	ie	person homeless child express chariti despair number homeless person peopl saltation past pc hit alltim year pitched high	1	1	154	(100, 200]
2798	@@4570452	homeless	jm	poverti g live caus jamaican they street reli merci bread passersbi heavy sidewalk make bed it estim person homeless live jamaica street	1	1	259	(200, 300]
2800	@@177805	vulnerable	gb	theme at issu interrogation fundament notveryintellig surviv informationbas freemarket economi left until honest deal nonpc continu room vulner fail	1	1	248	(200, 300]
2803	@@1975006	vulnerable	in	the aimmm regist full sympathi hapless femal victim violenc rape crime especi ladi young brutalis beast move delhi bu night decemb rightli agit larg discussion section all indian law woman breaking weaker section especi minor dalit adivasi highli appearance condemn whole extrem countri bad light it time peopl judiciari polic agenc govern place upright discharg duti protect weak vulner section societi the aimmm urg govern introduc punish deterr brutal information crime technology also hasten overdu reform polic liber polic forc british raj rule make capabl account protect citizen human right honour ordinari peopl	1	1	886	(800, 900]
2806	@@15122699	poor-families	pk	mister share bilaw small billion portion fortun clam unfortun famili poor plebe	1	1	129	(100, 200]
2815	@@7559666	vulnerable	gb	a spokesman cygnet hospit run whole woke said defend we vulner peopl duti concern fundamental part respect affected role confidenti therefor appropri would comment u individu case	1	1	290	(200, 300]
2822	@@4678133	hopeless	pk	Syria yemen iraq ' socialist people s libyan arab jamahiriya hopeless militia anarchi state state hopeless hopeless how save commonwealth yet number atomic armi 92 bring could stabil iraq year	1	1	210	(200, 300]
2833	@@16966112	refugee	ph	Includ cours greek english mathemat geographi art comput pass greek certifi qualifi staff instructor children save instructor includ refuge also phallus commun	1	1	222	(200, 300]
2838	@@18609799	immigrant	ie	irishcentr live intern irish commemor republic great hunger ground nyc marin hospit quarantin cemeteri staten island thousand immigr irish fly expectant hunger ireland buri they die gateway america realiz never dream thi new life event control friend abandon cemeteri staten island facsi read site http histori bitlyqlmv	1	1	501	(500, 600]
2843	@@23235127	immigrant	bd	immigr the problem idealist make love back land court week system us senat matter debat sever clarence shepard jr day fail. approv legisl	1	1	214	(200, 300]
2847	@@3578263	homeless	ph	the volunt food throw for cloth migrant thought would nt give stink whi sandwich gener articulate korneliusz lecz chemic erstwhile engin homeless as sat near keleti refuge station ill blame eye tell left brought contagi diseas	1	1	381	(300, 400]
2848	@@1824078	poor-families	tz	would camf like visualize revers would style it like see girl basic school educ statist best tanzania show percent daughter complet secondari school educ thi camf support girl poor famili prevail secondari educ seen effort mani univers go	1	1	355	(300, 400]
