par_id,art_id,keyword,country_code,text,label,class,preprocessed_text
7312,@@25758041,immigrant,ke,"Vanessa said US President Donald Trump 's arrival in the White House had made her very anxious for parents and other undocumented immigrants -- there are more than 11 million in the United States , according to the Pew Research Center .",0,0,vanessa said u president donald trump arrival white house made anxious parent undocumented immigrant million united state according pew research center
7313,@@4443873,homeless,za,"I remember the Trojan Horse shootings on October 15 , 1985 . I remember in May and June of 1986 how the witdoek vigilantes , led into battle by police Casspirs , systematically destroyed sections of Crossroads , New Crossroads , KTC and Nyanga , leaving 80 000 people homeless . I remember the murder by police of the Gugulethu Seven in March of 1986 , the murders in detention of comrades like Neil Aggett , the murder by the CCB of scores of activists , the beatings , the torture , the friends who were broken , or went into exile .",1,0,remember trojan horse shooting october remember may june witdoek vigilante led battle police casspirs systematically destroyed section crossroad new crossroad ktc nyanga leaving people homeless remember murder police gugulethu seven march murder detention comrade like neil aggett murder ccb score activist beating torture friend broken went exile
7314,@@22405707,homeless,my,"This time McTell performs it with the Crisis Choir and guest vocalist Annie Lennox as part of a project to end homelessness . Crisis was formed 50 years ago as well and today operates 13 centres for over 4,000 homeless persons over Christmas .",3,1,time mctell performs crisis choir guest vocalist annie lennox part project end homelessness crisis formed year ago well today operates centre homeless person christmas
7315,@@24722515,poor-families,ke,""""""" We have about 20 children from poor families not reporting to school because they are engaged in weeding . We normally encounter such absenteeism during planting , weeding and harvesting seasons , """" said Gesarate Primary School Head teacher Vincent Wanjala .""",0,0,child poor family reporting school engaged weeding normally encounter absenteeism planting weeding harvesting season said gesarate primary school head teacher vincent wanjala
7316,@@21918829,hopeless,ph,""""""" The dull slur in his slow , loud voice tells me he is drunk , """" she writes . """" I know this tone ; it 's the tone of white wine and probably a few glasses of whisky . He is angry . Furious that I lost . His voice booms down the phone , ' You are pathetic , you are a hopeless cow , you are not to come home . You are an embarrassment . You ca n't stay at our hotel . ' """"""",0,0,dull slur slow loud voice tell drunk writes know tone tone white wine probably glass whisky angry furious lost voice boom phone pathetic hopeless cow come home embarrassment ca nt stay hotel
7318,@@20140899,poor-families,ng,The emir said the call became imperative in order to encourage the younger generation especially those from poor families to achieve their educational aspirations .,1,0,emir said call became imperative order encourage younger generation especially poor family achieve educational aspiration
7320,@@2913535,refugee,lk,""""""" This was a very encouraging statement , and it was on this basis that we have been following up by trying to facilitate the return of the refugees back to Sri Lanka , """" he added . <h> Still languishing in camps""",3,1,encouraging statement basis following trying facilitate return refugee back sri lanka added h still languishing camp
7321,@@2142523,migrant,hk,"In an unmarked office in a teeming Istanbul immigrant neighborhood , Hawez Zaman moves money the same way his predecessors did in the Middle Ages . Zaman uses an off-the-books transfer system critical to today 's spiraling ...",0,0,unmarked office teeming istanbul immigrant neighborhood hawez zaman move money way predecessor middle age zaman us offthebooks transfer system critical today spiraling
7322,@@20806760,refugee,in,Luck that made them refugees,1,0,luck made refugee
7323,@@2860164,vulnerable,ph,Other companies have not made formal announcements but were expected to adjust prices similarly since most of the fuel products in the Philippines are imported and are thus vulnerable to similar supply-demand and foreign exchange forces .,0,0,company made formal announcement expected adjust price similarly since fuel product philippine imported thus vulnerable similar supplydemand foreign exchange force
7324,@@8346988,in-need,hk,"""A spokesperson for MTR Corp . said there are currently no plans to install nursing and baby changing facilities , but passengers in need can ask staff to make """" appropriate arrangements """" .""",0,0,spokesperson mtr corp said currently plan install nursing baby changing facility passenger need ask staff make appropriate arrangement
7325,@@21740371,women,hk,Forum sessions focused on topics from fake news and storytelling to women 's political empowerment and the increasingly ' female face of the far right . ' <h> HKFP Voices Writer,0,0,forum session focused topic fake news storytelling woman political empowerment increasingly female face far right h hkfp voice writer
7326,@@17285723,women,bd,""""""" The chamber has already provided training to over 35,000 women and is working to impart training to 9,000 more women in 120 upazilas across the country to make them self-dependent , """" she added .""",0,0,chamber already provided training woman working impart training woman upazilas across country make selfdependent added
7327,@@4512698,vulnerable,jm,"It is not good enough for state agencies to wring their hands in distress when there is a drought , we should plan for it by applying creative thinking to find long-term water and sanitation interventions , especially among the most vulnerable members of society .",0,0,good enough state agency wring hand distress drought plan applying creative thinking find longterm water sanitation intervention especially among vulnerable member society
7328,@@13833344,disabled,gh,He urged his fellow disabled men and women to support President Mahama to have their lives transformed .,4,1,urged fellow disabled men woman support president mahama life transformed
7329,@@25531171,vulnerable,ke,"Cranes are also vulnerable to human population growth , drainage of swamps and other activities causing dwindling wetland habitats used as breeding sites .",0,0,crane also vulnerable human population growth drainage swamp activity causing dwindling wetland habitat used breeding site
7330,@@19291381,refugee,hk,Italy asks Europe to share refugee burden <h> Email to Friend,0,0,italy asks europe share refugee burden h email friend
7331,@@20467043,immigrant,nz,An immigration advocacy group is rubbishing New Zealand First 's plan to change superannuation eligibility rules for immigrants .,0,0,immigration advocacy group rubbishing new zealand first plan change superannuation eligibility rule immigrant
7332,@@983938,refugee,za,UN app lets you know what life as a refugee is like,4,1,un app let know life refugee like
7333,@@19910690,women,my,Hundreds of women are killed by their relatives each year after allegedly bringing shame on their families in the deeply conservative Muslim country .,0,0,hundred woman killed relative year allegedly bringing shame family deeply conservative muslim country
7334,@@19769622,migrant,ca,"A Winnipeg man used his ties to the Russian Cultural Association of Manitoba to create an aura of legitimacy to help defraud dozens of would-be immigrants , according to court documents obtained by CBC News .",0,0,winnipeg man used tie russian cultural association manitoba create aura legitimacy help defraud dozen wouldbe immigrant according court document obtained cbc news
7335,@@8391585,in-need,ie,"Barboza ( 16-4 ) will be making his 15th walk to the octagon on Saturday night and after losing two of his last three finds himself badly in need of a win , similar to Pettis . Most noted for his sensational spinning wheel kick knockout of Terry Etim at UFC 142 , Barboza 's kicks are feared throughout the Lightweight division , and he will be looking to stand and bang with the former Champion .",0,0,barboza making th walk octagon saturday night losing two last three find badly need win similar pettis noted sensational spinning wheel kick knockout terry etim ufc barboza kick feared throughout lightweight division looking stand bang former champion
7336,@@23432563,disabled,ng,""""""" It should have come earlier but be assured that before the end of March the Senate will work assiduously to ensure it is transmitted for assent because we must provide the best of opportunities for the disabled , ' ' Saraki said .""",1,0,come earlier assured end march senate work assiduously ensure transmitted assent must provide best opportunity disabled saraki said
7337,@@10149139,refugee,ph,"In Photo : Syrian refugee carries a baby on her back at a refugee camp in the town of Hosh Hareem , in the Bekaa valley , east Lebanon .",0,0,photo syrian refugee carry baby back refugee camp town hosh hareem bekaa valley east lebanon
7338,@@23882173,immigrant,ph,"But Democrats said the move will lead to the undercounting of legal immigrants , distorting the US electoral balance .",0,0,democrat said move lead undercounting legal immigrant distorting u electoral balance
7340,@@2309588,refugee,hk,"Refugees who are allowed to work contribute in a net positive way to their host economies everywhere that the phenomenon has been studied . Perhaps more importantly for those who would prefer not to host refugees long-term , refugees who work are *more* likely to return home sooner , not less . ( More detail in my article here : http : **57;542;TOOLONG )",0,0,refugee allowed work contribute net positive way host economy everywhere phenomenon studied perhaps importantly would prefer host refugee longterm refugee work likely return home sooner le detail article http toolong
7341,@@14684361,refugee,in,Egypt billionare offers to buy Mediterranean island for refugees,4,1,egypt billionare offer buy mediterranean island refugee
7342,@@2973614,immigrant,ie,"They include a community college student , a construction worker , a working mother of two pre-school children , small business owners and an immigrant who was brought illegally to the US as a child .",0,0,include community college student construction worker working mother two preschool child small business owner immigrant brought illegally u child
7343,@@9817399,migrant,jm,"The US Coast Guard said that the crew of the Coast Guard Cutter Kathleen Moore repatriated 50 Cuban migrants to Bahia de Caba ? ? as , Cuba , on Tuesday .",0,0,u coast guard said crew coast guard cutter kathleen moore repatriated cuban migrant bahia de caba cuba tuesday
7344,@@22933940,in-need,gh,Merkel 's troubles began in September when elections left her short of a governing majority and in need of new coalition partners for a fourth term,0,0,merkel trouble began september election left short governing majority need new coalition partner fourth term
7345,@@14555595,hopeless,gh,"When NUGS was NUGS , the group would team up with organised compatriots to fight governments on behalf of the unorganised . Today , the congress policy of impoverish everyone , scale down education and health and render as many as you can hopeless has destroyed organisation for development mobilisation .",1,0,nugs nugs group would team organised compatriot fight government behalf unorganised today congress policy impoverish everyone scale education health render many hopeless destroyed organisation development mobilisation
7346,@@21932046,disabled,gh,"The couple made their first official public appearance together in September , attending the opening ceremony of the third Invictus Games -- created by Harry for disabled or wounded soldiers and veterans .",0,0,couple made first official public appearance together september attending opening ceremony third invictus game created harry disabled wounded soldier veteran
7348,@@21946679,migrant,ke,Militias in Libya have taken advantage of the situation to make money . Most refugees and migrants from West Africa have been arrested and sold off in slave markets in Libya .,0,0,militia libya taken advantage situation make money refugee migrant west africa arrested sold slave market libya
7350,@@22595473,women,ca,"""NGO Predicts Almost 50,000 Births in Rohingya CampsSave the Children estimated Rohingya women will give birth to 48,000 babies in refugee settlements in Bangladesh this year . The aid agency said poor sanitation could lead to diphtheria , cholera , and measles . """" Simply , this will be disastrous and terrible for us ... my brain does not actually know how to deal with this , """" a deputy director of Bangladesh 's social services said . -- AP""",1,0,ngo predicts almost birth rohingya campssave child estimated rohingya woman give birth baby refugee settlement bangladesh year aid agency said poor sanitation could lead diphtheria cholera measles simply disastrous terrible u brain actually know deal deputy director bangladesh social service said ap
7351,@@4576655,immigrant,my,""""""" On the Sabah RCI , ( we ) should be proud of Najib , although there are statements from the RCI that are less than good for the BN but BN is continuing with it , he is trying to be transparent , """" Vell said , in a nod to the Royal Commission of Inquiry into claims illegal immigrants were fast-tracked for citizenship to exchange for voting in the BN coalition and sustain its hold on power .""",0,0,sabah rci proud najib although statement rci le good bn bn continuing trying transparent vell said nod royal commission inquiry claim illegal immigrant fasttracked citizenship exchange voting bn coalition sustain hold power
7352,@@7403388,homeless,ie,"While Laois ' homeless are being sent to hostels in other counties , the council does not have enough money to buy 28 apartments in Portarlington , at ? 28,500 each .",0,0,laois homeless sent hostel county council enough money buy apartment portarlington
7354,@@7924084,in-need,sg,"A refrigeration truck will help The Food Bank store these perishable goods and also will help with the distribution of these fresh items to homes in need . This is especially important since many underprivileged people eat instant noodles three times a day , according to Miss Ng . Fresh food will help them eat better and prevent diseases such as diabetes and heart disease . <h> 2 . Donate",0,0,refrigeration truck help food bank store perishable good also help distribution fresh item home need especially important since many underprivileged people eat instant noodle three time day according miss ng fresh food help eat better prevent disease diabetes heart disease h donate
7356,@@20487556,migrant,lk,"With migrants and refugees in many parts of Europe facing such hostility and inhumanity , the people of the tiny island of Tilos , in Greece , have shown it is entirely possible to welcome them in dignity and with respect . Despite the country 's recession and severe cuts in public spending , municipal authorities , assisted by NGOs and many local volunteers , have taken in families requesting asylum and candidates for relocation to other EU countries -- integrating the children in the local school and enabling adults to seek work . I honour and commend this example of human decency .",1,0,migrant refugee many part europe facing hostility inhumanity people tiny island tilos greece shown entirely possible welcome dignity respect despite country recession severe cut public spending municipal authority assisted ngo many local volunteer taken family requesting asylum candidate relocation eu country integrating child local school enabling adult seek work honour commend example human decency
7358,@@2703949,in-need,au,""""""" I thought it was strange . If you 've got someone in need you 're not going to put the fire out , """" he said .""",0,0,thought strange got someone need going put fire said
7359,@@1890329,refugee,gh,"""Vodafone Foundation Director Andrew Dunnett said : """" There were 16.7 million refugees worldwide at the end of 2013 and 50 per cent of them are under the age of 18 . Tablet-based learning programmes will provide many of the children in Dadaab with an unlimited information resource that they would otherwise not have had . """"""",3,1,vodafone foundation director andrew dunnett said million refugee worldwide end per cent age tabletbased learning programme provide many child dadaab unlimited information resource would otherwise
7360,@@13515425,vulnerable,sg,"She said that the young and vulnerable girl acted with absolute trust and obedience , and had dutifully followed her father 's instructions while he carried out the offences in 2005 .",0,0,said young vulnerable girl acted absolute trust obedience dutifully followed father instruction carried offence
7361,@@3508316,hopeless,za,"""Bloem said a government bailout -- Sapo has reportedly secured a R1-billion guarantee -- would not help ? and the only solution for the situation ? which Cope said """" is literally and figuratively hopeless """" ? was a sell-off .""",0,0,bloem said government bailout sapo reportedly secured rbillion guarantee would help solution situation cope said literally figuratively hopeless selloff
7362,@@19830211,refugee,pk,""""""" The floods have affected some of the most vulnerable -- migrant workers , farmers and children . The devastation in Mizoram is immense . The people who live along the river banks are mostly refugees and live in abject poverty , """" said World Vision India 's Director of Disaster Management Kunal Shah .""",1,0,flood affected vulnerable migrant worker farmer child devastation mizoram immense people live along river bank mostly refugee live abject poverty said world vision india director disaster management kunal shah
7363,@@4298804,immigrant,nz,"Ping charges are much stronger than any that have been levied at the rebels by international rights groups . The groups have , however , expressed concern about beatings and detentions of immigrants from sub-Saharan Africa .",0,0,ping charge much stronger levied rebel international right group group however expressed concern beating detention immigrant subsaharan africa
7364,@@19370406,migrant,in,"More than a million migrants have flooded into Germany since 2015 , when German Chancellor Angela Merkel opened borders to refugees , but the numbers have been dwindling .",0,0,million migrant flooded germany since german chancellor angela merkel opened border refugee number dwindling
7365,@@7774875,refugee,ke,"""Not only will it make learning convenient , but also interesting , """" he said . UN refugee agency UNHCR , Vodafone Foundation and other education NGOs are supporting the project .""",0,0,make learning convenient also interesting said un refugee agency unhcr vodafone foundation education ngo supporting project
7366,@@8111161,immigrant,ng,Their latest machinations came by way of a report by Amnesty International to the effect that immigrant workers engaged by construction firms building the various stadiums in Qatar were not being well taken care of . The report went on to say the workers were being owed or given delayed payments and their rights were brazenly abused . Nothing can be far from the truth .,0,0,latest machination came way report amnesty international effect immigrant worker engaged construction firm building various stadium qatar well taken care report went say worker owed given delayed payment right brazenly abused nothing far truth
7367,@@4891829,refugee,nz,"In 1918 , Anzac soldiers not only witnessed some of the killings in what is now modern day Syria , but a film crew was with them , and captured precious footage of refugees fleeing the slaughter .",1,0,anzac soldier witnessed killing modern day syria film crew captured precious footage refugee fleeing slaughter
7368,@@4017603,women,us,"As the civil rights movement died down , and with it the women 's movement and the nation 's greatest liberal age , the 1970s yielded to the Age of Reagan -- and the dawn of political correctness .",0,0,civil right movement died woman movement nation greatest liberal age yielded age reagan dawn political correctness
7369,@@15644749,homeless,ie,""""""" I have sent working people into Focus Ireland ( the homelessness charity ) . """"""",1,0,sent working people focus ireland homelessness charity
7370,@@3575249,refugee,ph,"Foreign Affairs spokesman Charles Jose said in a press briefing on Tuesday that the Philippines , as a signatory to the 1951 United Nations Convention Relating to the Status of Refugees , is committed to extend a hand to war refugees .",3,1,foreign affair spokesman charles jose said press briefing tuesday philippine signatory united nation convention relating status refugee committed extend hand war refugee
7371,@@149939,migrant,ph,"MANILA , Philippines-On the 18th anniversary of the death of Flor Contemplacion , migrant organizations , advocates and other sectoral groups today gathered at the Welcome Rotonda to call on the Philippine government to end human trafficking .",0,0,manila philippineson th anniversary death flor contemplacion migrant organization advocate sectoral group today gathered welcome rotonda call philippine government end human trafficking
7372,@@7730849,refugee,lk,"A boy makes his way next to tents at a makeshift camp for refugees at the Greek-Macedonian border , near the village of Idomeni , Greece . Reuters/Alkis Konstantinidis",0,0,boy make way next tent makeshift camp refugee greekmacedonian border near village idomeni greece reutersalkis konstantinidis
7373,@@17189062,homeless,ie,"Peter McVerry Trust intends to use number Number 21 Aungier Street , believed to date from 1667 , to accommodate homeless adults .",1,0,peter mcverry trust intends use number number aungier street believed date accommodate homeless adult
7374,@@2279929,in-need,ca,"Under Germany 's dual education system , classroom lessons are combined with hands-on technical experience . Children are streamed from a young age toward more than 300 trades in need of skilled workers -- from sausage-making to car manufacturing and optician work .",0,0,germany dual education system classroom lesson combined handson technical experience child streamed young age toward trade need skilled worker sausagemaking car manufacturing optician work
7376,@@18308823,disabled,jm,Andre Coleman is one of a number of students who have benefited from the disabled-friendly environment at Mona High School .,0,0,andre coleman one number student benefited disabledfriendly environment mona high school
7377,@@3692303,women,gb,"Four young women were kidnapped in 1986 by David and Catherine Birnie , brought to their house in Moorhouse Street and repeatedly raped before they were murdered",0,0,four young woman kidnapped david catherine birnie brought house moorhouse street repeatedly raped murdered
7379,@@15471297,refugee,ie,"... There 's no proper vetting process for the entry of refugees from Syria , for example .",0,0,proper vetting process entry refugee syria example
7380,@@14241193,immigrant,au,"In the US seasonal work is often done by undocumented immigrants who are especially vulnerable to maltreatment because of deportation threats . There is plenty of surplus labour which allows contractors and farmers to keep wages very low and conditions poor and unsafe , with excess deductions for transport , housing and food ( Majka &amp; Majka 2000 ) .",0,0,u seasonal work often done undocumented immigrant especially vulnerable maltreatment deportation threat plenty surplus labour allows contractor farmer keep wage low condition poor unsafe excess deduction transport housing food majka amp majka
7381,@@15724584,hopeless,nz,"But as impressive as Smith 's innings was , he had costly letoffs along the way and some hopeless bowling to help him out .",0,0,impressive smith inning costly letoffs along way hopeless bowling help
7382,@@25378865,in-need,nz,"Mark says he is considerate of that , but says everyone in that situation is in need of support .",0,0,mark say considerate say everyone situation need support
7383,@@4203322,refugee,au,SCOTT MORRISON : I 've criticised the Australian Government . I 'm criticising the Australian Government for entering into an arrangement that will send 800 people who are in our care into those conditions in a country that is not a signatory to the refugee convention .,0,0,scott morrison criticised australian government criticising australian government entering arrangement send people care condition country signatory refugee convention
7384,@@4641655,immigrant,pk,"In the case of undocumented immigrants identified by paramilitary groups , Freedman said members of his organization only locate and call the Border Patrol or local authorities .",0,0,case undocumented immigrant identified paramilitary group freedman said member organization locate call border patrol local authority
7386,@@4578030,hopeless,my,"When charges for haircuts were raised late last week , a friend with hopelessly diminishing plait asked whether he would also have to pay search fee each time he sits on the barber 's chair from now .",1,0,charge haircut raised late last week friend hopelessly diminishing plait asked whether would also pay search fee time sits barber chair
7388,@@7730102,migrant,hk,"""In a report titled """" Coming Clean """" , rights group Justice Centre laid out three real-life cases to illustrate how some migrant domestic workers ( MDWs ) are in forced labor in Hong Kong . The report estimates that one ...""",0,0,report titled coming clean right group justice centre laid three reallife case illustrate migrant domestic worker mdws forced labor hong kong report estimate one
7389,@@23754757,in-need,ca,"The Flames are not a perfect team , and maybe Mike Smith staying healthy all year gets them to the playoffs anyway with his stellar even strength save percentage , but this has to be a bitter pill for the Flames organization to swallow . It is n't like there are major off-season mistakes by the front office to point to , nor has the coaching staff been terrible and in need of being replaced .",0,0,flame perfect team maybe mike smith staying healthy year get playoff anyway stellar even strength save percentage bitter pill flame organization swallow nt like major offseason mistake front office point coaching staff terrible need replaced
7390,@@18982461,homeless,in,The fatalities included a woman in the city of San Marcos who was killed by a falling wall and a homeless man in the town of San Sebastian Retalhueleu who was struck by the collapse of part of a church . Both locales were close to the epicenter .,0,0,fatality included woman city san marcos killed falling wall homeless man town san sebastian retalhueleu struck collapse part church locale close epicenter
7391,@@16113139,disabled,ca,Burlington native Rob Frid punched his way through junior hockey and the minor leagues but never made it to the NHL - much like DiDiomete - and is disabled and broke at 41 .,0,0,burlington native rob frid punched way junior hockey minor league never made nhl much like didiomete disabled broke
7392,@@14836617,migrant,ph,"SAN JOSE , Antique ( PIA ) - - The Department of Labor and Employment is conducting an Orientation on Pre-employment of migrant workers ( OPEM ) before their deployment to work in different sugarcane plantation in Negros island .",0,0,san jose antique pia department labor employment conducting orientation preemployment migrant worker opem deployment work different sugarcane plantation negro island
7393,@@13735375,in-need,nz,Sanson 's husband and two of her three daughters died in the earthquake . A year later she created the Purple Cake Day on March 1 to celebrate and empower children in need .,1,0,sanson husband two three daughter died earthquake year later created purple cake day march celebrate empower child need
7396,@@4682370,homeless,jm,"We work as if everything depends on us , and pray as though everything depends on God . But He does more than we could ever do . We beg , we build our homes for the poor , homeless and destitute . We build our own monasteries . We build our own beds and chairs . We cook , clean , make our own clothes , cut each other 's hair .",3,1,work everything depends u pray though everything depends god could ever beg build home poor homeless destitute build monastery build bed chair cook clean make clothes cut hair
7397,@@1879146,refugee,tz,"According to the Ministry 's spokesperson Isaac Nantanga , the 4000 Burundi refugees will not be able to go back to their country due to security reasons according to United Nations Laws .",0,0,according ministry spokesperson isaac nantanga burundi refugee able go back country due security reason according united nation law
7399,@@22586299,migrant,lk,"( January 5 , 2018 , Boston , Sri Lanka Guardian ) Donovan was born on New Year 's Day in 1883 in Buffalo , New York . He came from a family of devoutly Catholic Irish immigrants , which influenced him to want to become a priest .",0,0,january boston sri lanka guardian donovan born new year day buffalo new york came family devoutly catholic irish immigrant influenced want become priest
7400,@@18296113,vulnerable,my,""""""" There has been some encouraging news in terms of returning players this week . Playing Arsenal away from home is always going to be tough , but I do n't think any present United XI needs to feel vulnerable against them .""",0,0,encouraging news term returning player week playing arsenal away home always going tough nt think present united xi need feel vulnerable
7401,@@24872572,poor-families,us,""""""" I hope that they get justice for these poor families that got attacked here , """" Newman said .""",1,0,hope get justice poor family got attacked newman said
7402,@@3622173,women,ph,"But the new law is still at its birthing stage and experiencing complications in implementation . Most recently , the SC issued a temporary restraining order on the provision of implants , a family planning method that gives women up to 3 years of protection from pregnancy and is safe for breastfeeding mothers .",0,0,new law still birthing stage experiencing complication implementation recently sc issued temporary restraining order provision implant family planning method give woman year protection pregnancy safe breastfeeding mother
7403,@@24994394,refugee,lk,"""Myanmar had said that they had made the agreement so that verified displaced people can return voluntarily in safety and dignity . The catch is in the word """" verified """" as many of the genuine refugees may not have the necessary papers or documentation for verification .""",0,0,myanmar said made agreement verified displaced people return voluntarily safety dignity catch word verified many genuine refugee may necessary paper documentation verification
7404,@@21894929,in-need,sg,""""""" The first thing I look into is if the needy person comes from a family which has women . I then make my own enquiries about the family and if they are in need of a home . Of the 78 homes that I have completed , land was bought for just two . In all the other cases , either the beneficiary had land or , in some cases , the local village councils gave the land , """" Sunil said .""",0,0,first thing look needy person come family woman make enquiry family need home home completed land bought two case either beneficiary land case local village council gave land sunil said
7406,@@1288937,women,us,"""Women on the other hand place higher value than men on the importance of being well-informed in order to be good citizens . """" They put a higher civil value on the news than men . On a scale of 0 to 10 , women gave this question a score of 8.4 , compared to men who gave 7.97 , """" ensures the expert .""",0,0,woman hand place higher value men importance wellinformed order good citizen put higher civil value news men scale woman gave question score compared men gave ensures expert
7407,@@14864375,women,gb,"No right-thinking person could seriously consider endorsing a campaign entitled ' Team Ched ' . But the toxic swill of social media reaction that the Evans verdict unleashed was frightening to behold . The woman , who had surely been humiliated enough after finding every facet of her sex life pored over in a courtroom , once more faced a welter of sickening abuse . So , too , did women who sought to speak up for her . A passing glimpse of this ghastly public flogging exposed a fundamental hypocrisy . The recent release of the video recording Donald Trump making sexually aggressive comments about women has been condemned the world over .",2,1,rightthinking person could seriously consider endorsing campaign entitled team ched toxic swill social medium reaction evans verdict unleashed frightening behold woman surely humiliated enough finding every facet sex life pored courtroom faced welter sickening abuse woman sought speak passing glimpse ghastly public flogging exposed fundamental hypocrisy recent release video recording donald trump making sexually aggressive comment woman condemned world
7408,@@23992468,vulnerable,in,""""""" Haiti has come a long way to achieve the relative political and security stability it is now enjoying , but persistent economic uncertainties , which can result in social exclusion , particularly of youth and the most vulnerable , may undermine this progress , """" said Mr Lacroix .""",0,0,haiti come long way achieve relative political security stability enjoying persistent economic uncertainty result social exclusion particularly youth vulnerable may undermine progress said mr lacroix
7409,@@15935310,women,au,"Ivanka Trump , who is disengaging from the Trump Organisation where she is executive vice president , has signalled a desire to be involved in policy , working on pay equity for women and talking to her father about climate change .",0,0,ivanka trump disengaging trump organisation executive vice president signalled desire involved policy working pay equity woman talking father climate change
7410,@@14806326,disabled,gh,""""""" The NDC has always led the way in championing the cause of the disabled . We believe that disability is not inability , """" President Mahama said .""",1,0,ndc always led way championing cause disabled believe disability inability president mahama said
7411,@@23996554,vulnerable,ke,"The Constitution imposes a duty on all State organs and public officers to address the needs of vulnerable groups within society , including the disabled . While the needs of the disabled are varied and on a wide spectrum , there is no excuse for the absence of a legislative and policy framework on this aspect of our society .",0,0,constitution imposes duty state organ public officer address need vulnerable group within society including disabled need disabled varied wide spectrum excuse absence legislative policy framework aspect society
7412,@@4849798,homeless,us,"The LGBT movement has created vast opportunities for us to have better lives than could have been dreamed of in 1969 . But as life has gotten so much better for most of us , it is still horrific for our homeless LGBT youths . As we grow in freedom and power , youths are ever more emboldened to come out . And too many of them are still rejected by their families and driven to the streets . We have fought to protect the rights of LGBT people and have won remarkable victories . But for our homeless LGBT youths not much has changed since 1969 . There are at least 200,000 homeless LGBT youths on the streets of the U.S.A. And despite our power and accomplishments as a movement , we have only created about 350 housing units dedicated to these 200,000 homeless LGBT youths . And so in 2014 our kids continue to suffer in the cold , and be hurt and exploited in the streets , as Danny was in 1969 .",0,0,lgbt movement created vast opportunity u better life could dreamed life gotten much better u still horrific homeless lgbt youth grow freedom power youth ever emboldened come many still rejected family driven street fought protect right lgbt people remarkable victory homeless lgbt youth much changed since least homeless lgbt youth street usa despite power accomplishment movement created housing unit dedicated homeless lgbt youth kid continue suffer cold hurt exploited street danny
7413,@@3433123,disabled,au,"The most significant impact has to do with corporate social responsibility ( CSR ) issues related to diversity , which previous research has shown includes everything from whether companies provide childcare and flexi-time , to their reluctance to lay off staff , and their penchant for sharing profit with employees . It also covers how women , minorities and/or the disabled are treated . We found that , in general , these groups tend to fare better at firms with CEOs who have daughters .",0,0,significant impact corporate social responsibility csr issue related diversity previous research shown includes everything whether company provide childcare flexitime reluctance lay staff penchant sharing profit employee also cover woman minority andor disabled treated found general group tend fare better firm ceo daughter
7416,@@8856030,vulnerable,ca,"""A study published in the Canadian Medical Association Journal Open reports that between 2001 and 2011 , 787 migrant farm workers in Ontario were terminated and sent back to their countries of origin for medical reasons . It found the workers were a """" unique and vulnerable occupational group , """" because the federal government will take away an individual 's work visa if they get ill or hurt , then the provinces cut off access to health care .""",0,0,study published canadian medical association journal open report migrant farm worker ontario terminated sent back country origin medical reason found worker unique vulnerable occupational group federal government take away individual work visa get ill hurt province cut access health care
7417,@@17082156,immigrant,lk,Luis Videgaray said he had told visiting US Secretary of State Rex Tillerson that Mexico was worried about respect for immigrants ' rights .,0,0,luis videgaray said told visiting u secretary state rex tillerson mexico worried respect immigrant right
7418,@@1800929,poor-families,tz,It disrupts production of goods and services and poor families end up spending 25 percent of their incomes for treatment .,0,0,disrupts production good service poor family end spending percent income treatment
